LIN: INS  OP   MM FLAG  OPC STP   ADDR	    MEM BLOCK          MICROINSTRUCTION
--------------------------------------------------------------------------------------
284: LDI  05  [11|1110|0101|000] 001F28   Code-block-3  00  00  08  00  00  00  00  00 
285: LDI  05  [01|1111|0101|000] 000FA8   Code-block-1  04  40  00  02  00  00  00  00 
286: LDI  05  [10|1111|0101|000] 0017A8   Code-block-2  04  22  40  00  00  00  00  00 
287: LDI  05  [11|1111|0101|000] 001FA8   Code-block-3  00  00  08  00  00  00  00  00 
288: JMP  06  [01|0000|0110|000] 000830   Code-block-1  04  40  00  02  00  00  00  00 
289: JMP  06  [10|0000|0110|000] 001030   Code-block-2  04  22  48  00  00  00  00  00 
290: JMP  06  [11|0000|0110|000] 001830   Code-block-3  00  00  00  00  00  00  00  00 
291: JMP  06  [01|0001|0110|000] 0008B0   Code-block-1  04  40  00  02  00  00  00  00 
292: JMP  06  [10|0001|0110|000] 0010B0   Code-block-2  04  22  48  00  00  00  00  00 
293: JMP  06  [11|0001|0110|000] 0018B0   Code-block-3  00  00  00  00  00  00  00  00 
294: JMP  06  [01|0010|0110|000] 000930   Code-block-1  04  40  00  02  00  00  00  00 
295: JMP  06  [10|0010|0110|000] 001130   Code-block-2  04  22  48  00  00  00  00  00 
296: JMP  06  [11|0010|0110|000] 001930   Code-block-3  00  00  00  00  00  00  00  00 
297: JMP  06  [01|0011|0110|000] 0009B0   Code-block-1  04  40  00  02  00  00  00  00 
298: JMP  06  [10|0011|0110|000] 0011B0   Code-block-2  04  22  48  00  00  00  00  00 
299: JMP  06  [11|0011|0110|000] 0019B0   Code-block-3  00  00  00  00  00  00  00  00 
300: JMP  06  [01|0100|0110|000] 000A30   Code-block-1  04  40  00  02  00  00  00  00 
301: JMP  06  [10|0100|0110|000] 001230   Code-block-2  04  22  48  00  00  00  00  00 
302: JMP  06  [11|0100|0110|000] 001A30   Code-block-3  00  00  00  00  00  00  00  00 
303: JMP  06  [01|0101|0110|000] 000AB0   Code-block-1  04  40  00  02  00  00  00  00 
304: JMP  06  [10|0101|0110|000] 0012B0   Code-block-2  04  22  48  00  00  00  00  00 
305: JMP  06  [11|0101|0110|000] 001AB0   Code-block-3  00  00  00  00  00  00  00  00 
306: JMP  06  [01|0110|0110|000] 000B30   Code-block-1  04  40  00  02  00  00  00  00 
307: JMP  06  [10|0110|0110|000] 001330   Code-block-2  04  22  48  00  00  00  00  00 
308: JMP  06  [11|0110|0110|000] 001B30   Code-block-3  00  00  00  00  00  00  00  00 
309: JMP  06  [01|0111|0110|000] 000BB0   Code-block-1  04  40  00  02  00  00  00  00 
310: JMP  06  [10|0111|0110|000] 0013B0   Code-block-2  04  22  48  00  00  00  00  00 
311: JMP  06  [11|0111|0110|000] 001BB0   Code-block-3  00  00  00  00  00  00  00  00 
312: JMP  06  [01|1000|0110|000] 000C30   Code-block-1  04  40  00  02  00  00  00  00 
313: JMP  06  [10|1000|0110|000] 001430   Code-block-2  04  22  48  00  00  00  00  00 
314: JMP  06  [11|1000|0110|000] 001C30   Code-block-3  00  00  00  00  00  00  00  00 
315: JMP  06  [01|1001|0110|000] 000CB0   Code-block-1  04  40  00  02  00  00  00  00 
316: JMP  06  [10|1001|0110|000] 0014B0   Code-block-2  04  22  48  00  00  00  00  00 
317: JMP  06  [11|1001|0110|000] 001CB0   Code-block-3  00  00  00  00  00  00  00  00 
318: JMP  06  [01|1010|0110|000] 000D30   Code-block-1  04  40  00  02  00  00  00  00 
319: JMP  06  [10|1010|0110|000] 001530   Code-block-2  04  22  48  00  00  00  00  00 
320: JMP  06  [11|1010|0110|000] 001D30   Code-block-3  00  00  00  00  00  00  00  00 
321: JMP  06  [01|1011|0110|000] 000DB0   Code-block-1  04  40  00  02  00  00  00  00 
322: JMP  06  [10|1011|0110|000] 0015B0   Code-block-2  04  22  48  00  00  00  00  00 
323: JMP  06  [11|1011|0110|000] 001DB0   Code-block-3  00  00  00  00  00  00  00  00 
324: JMP  06  [01|1100|0110|000] 000E30   Code-block-1  04  40  00  02  00  00  00  00 
325: JMP  06  [10|1100|0110|000] 001630   Code-block-2  04  22  48  00  00  00  00  00 
326: JMP  06  [11|1100|0110|000] 001E30   Code-block-3  00  00  00  00  00  00  00  00 
327: JMP  06  [01|1101|0110|000] 000EB0   Code-block-1  04  40  00  02  00  00  00  00 
328: JMP  06  [10|1101|0110|000] 0016B0   Code-block-2  04  22  48  00  00  00  00  00 
329: JMP  06  [11|1101|0110|000] 001EB0   Code-block-3  00  00  00  00  00  00  00  00 
330: JMP  06  [01|1110|0110|000] 000F30   Code-block-1  04  40  00  02  00  00  00  00 
331: JMP  06  [10|1110|0110|000] 001730   Code-block-2  04  22  48  00  00  00  00  00 
332: JMP  06  [11|1110|0110|000] 001F30   Code-block-3  00  00  00  00  00  00  00  00 
333: JMP  06  [01|1111|0110|000] 000FB0   Code-block-1  04  40  00  02  00  00  00  00 
334: JMP  06  [10|1111|0110|000] 0017B0   Code-block-2  04  22  48  00  00  00  00  00 
335: JMP  06  [11|1111|0110|000] 001FB0   Code-block-3  00  00  00  00  00  00  00  00 
336: JC   07  [01|0000|0111|000] 000838    Off-block-1  04  40  02  00  00  00  00  00 
337: JC   07  [10|0000|0111|000] 001038    Off-block-2  04  22  00  00  00  00  00  00 
338: JC   07  [11|0000|0111|000] 001838    Off-block-3  00  00  00  00  00  00  00  00 
339: JC   07  [01|0001|0111|000] 0008B8    Off-block-1  04  40  02  00  00  00  00  00 
340: JC   07  [10|0001|0111|000] 0010B8    Off-block-2  04  22  00  00  00  00  00  00 
341: JC   07  [11|0001|0111|000] 0018B8    Off-block-3  00  00  00  00  00  00  00  00 
342: JC   07  [01|0010|0111|000] 000938    Off-block-1  04  40  02  00  00  00  00  00 
343: JC   07  [10|0010|0111|000] 001138    Off-block-2  04  22  00  00  00  00  00  00 
344: JC   07  [11|0010|0111|000] 001938    Off-block-3  00  00  00  00  00  00  00  00 
345: JC   07  [01|0011|0111|000] 0009B8    Off-block-1  04  40  02  00  00  00  00  00 
346: JC   07  [10|0011|0111|000] 0011B8    Off-block-2  04  22  00  00  00  00  00  00 
347: JC   07  [11|0011|0111|000] 0019B8    Off-block-3  00  00  00  00  00  00  00  00 
348: JC   07  [01|0100|0111|000] 000A38    Off-block-1  04  40  02  00  00  00  00  00 
349: JC   07  [10|0100|0111|000] 001238    Off-block-2  04  22  00  00  00  00  00  00 
350: JC   07  [11|0100|0111|000] 001A38    Off-block-3  00  00  00  00  00  00  00  00 
351: JC   07  [01|0101|0111|000] 000AB8    Off-block-1  04  40  02  00  00  00  00  00 
352: JC   07  [10|0101|0111|000] 0012B8    Off-block-2  04  22  00  00  00  00  00  00 
353: JC   07  [11|0101|0111|000] 001AB8    Off-block-3  00  00  00  00  00  00  00  00 
354: JC   07  [01|0110|0111|000] 000B38    Off-block-1  04  40  02  00  00  00  00  00 
355: JC   07  [10|0110|0111|000] 001338    Off-block-2  04  22  00  00  00  00  00  00 
356: JC   07  [11|0110|0111|000] 001B38    Off-block-3  00  00  00  00  00  00  00  00 
357: JC   07  [01|0111|0111|000] 000BB8    Off-block-1  04  40  02  00  00  00  00  00 
358: JC   07  [10|0111|0111|000] 0013B8    Off-block-2  04  22  00  00  00  00  00  00 
359: JC   07  [11|0111|0111|000] 001BB8    Off-block-3  00  00  00  00  00  00  00  00 
360: JC   07  [01|1000|0111|000] 000C38   Code-block-1  04  40  00  02  00  00  00  00 
361: JC   07  [10|1000|0111|000] 001438   Code-block-2  04  22  48  00  00  00  00  00 
362: JC   07  [11|1000|0111|000] 001C38   Code-block-3  00  00  00  00  00  00  00  00 
363: JC   07  [01|1001|0111|000] 000CB8   Code-block-1  04  40  00  02  00  00  00  00 
364: JC   07  [10|1001|0111|000] 0014B8   Code-block-2  04  22  48  00  00  00  00  00 
365: JC   07  [11|1001|0111|000] 001CB8   Code-block-3  00  00  00  00  00  00  00  00 
366: JC   07  [01|1010|0111|000] 000D38   Code-block-1  04  40  00  02  00  00  00  00 
367: JC   07  [10|1010|0111|000] 001538   Code-block-2  04  22  48  00  00  00  00  00 
368: JC   07  [11|1010|0111|000] 001D38   Code-block-3  00  00  00  00  00  00  00  00 
369: JC   07  [01|1011|0111|000] 000DB8   Code-block-1  04  40  00  02  00  00  00  00 
370: JC   07  [10|1011|0111|000] 0015B8   Code-block-2  04  22  48  00  00  00  00  00 
371: JC   07  [11|1011|0111|000] 001DB8   Code-block-3  00  00  00  00  00  00  00  00 
372: JC   07  [01|1100|0111|000] 000E38   Code-block-1  04  40  00  02  00  00  00  00 
373: JC   07  [10|1100|0111|000] 001638   Code-block-2  04  22  48  00  00  00  00  00 
374: JC   07  [11|1100|0111|000] 001E38   Code-block-3  00  00  00  00  00  00  00  00 
375: JC   07  [01|1101|0111|000] 000EB8   Code-block-1  04  40  00  02  00  00  00  00 
376: JC   07  [10|1101|0111|000] 0016B8   Code-block-2  04  22  48  00  00  00  00  00 
377: JC   07  [11|1101|0111|000] 001EB8   Code-block-3  00  00  00  00  00  00  00  00 
378: JC   07  [01|1110|0111|000] 000F38   Code-block-1  04  40  00  02  00  00  00  00 
379: JC   07  [10|1110|0111|000] 001738   Code-block-2  04  22  48  00  00  00  00  00 
380: JC   07  [11|1110|0111|000] 001F38   Code-block-3  00  00  00  00  00  00  00  00 
381: JC   07  [01|1111|0111|000] 000FB8   Code-block-1  04  40  00  02  00  00  00  00 
382: JC   07  [10|1111|0111|000] 0017B8   Code-block-2  04  22  48  00  00  00  00  00 
383: JC   07  [11|1111|0111|000] 001FB8   Code-block-3  00  00  00  00  00  00  00  00 
384: JZ   08  [01|0000|1000|000] 000840    Off-block-1  04  40  02  00  00  00  00  00 
385: JZ   08  [10|0000|1000|000] 001040    Off-block-2  04  22  00  00  00  00  00  00 
386: JZ   08  [11|0000|1000|000] 001840    Off-block-3  00  00  00  00  00  00  00  00 
387: JZ   08  [01|0001|1000|000] 0008C0    Off-block-1  04  40  02  00  00  00  00  00 
388: JZ   08  [10|0001|1000|000] 0010C0    Off-block-2  04  22  00  00  00  00  00  00 
389: JZ   08  [11|0001|1000|000] 0018C0    Off-block-3  00  00  00  00  00  00  00  00 
390: JZ   08  [01|0010|1000|000] 000940   Code-block-1  04  40  00  02  00  00  00  00 
391: JZ   08  [10|0010|1000|000] 001140   Code-block-2  04  22  48  00  00  00  00  00 
392: JZ   08  [11|0010|1000|000] 001940   Code-block-3  00  00  00  00  00  00  00  00 
393: JZ   08  [01|0011|1000|000] 0009C0   Code-block-1  04  40  00  02  00  00  00  00 
394: JZ   08  [10|0011|1000|000] 0011C0   Code-block-2  04  22  48  00  00  00  00  00 
395: JZ   08  [11|0011|1000|000] 0019C0   Code-block-3  00  00  00  00  00  00  00  00 
396: JZ   08  [01|0100|1000|000] 000A40    Off-block-1  04  40  02  00  00  00  00  00 
397: JZ   08  [10|0100|1000|000] 001240    Off-block-2  04  22  00  00  00  00  00  00 
398: JZ   08  [11|0100|1000|000] 001A40    Off-block-3  00  00  00  00  00  00  00  00 
399: JZ   08  [01|0101|1000|000] 000AC0    Off-block-1  04  40  02  00  00  00  00  00 
400: JZ   08  [10|0101|1000|000] 0012C0    Off-block-2  04  22  00  00  00  00  00  00 
401: JZ   08  [11|0101|1000|000] 001AC0    Off-block-3  00  00  00  00  00  00  00  00 
402: JZ   08  [01|0110|1000|000] 000B40   Code-block-1  04  40  00  02  00  00  00  00 
403: JZ   08  [10|0110|1000|000] 001340   Code-block-2  04  22  48  00  00  00  00  00 
404: JZ   08  [11|0110|1000|000] 001B40   Code-block-3  00  00  00  00  00  00  00  00 
405: JZ   08  [01|0111|1000|000] 000BC0   Code-block-1  04  40  00  02  00  00  00  00 
406: JZ   08  [10|0111|1000|000] 0013C0   Code-block-2  04  22  48  00  00  00  00  00 
407: JZ   08  [11|0111|1000|000] 001BC0   Code-block-3  00  00  00  00  00  00  00  00 
408: JZ   08  [01|1000|1000|000] 000C40    Off-block-1  04  40  02  00  00  00  00  00 
409: JZ   08  [10|1000|1000|000] 001440    Off-block-2  04  22  00  00  00  00  00  00 
410: JZ   08  [11|1000|1000|000] 001C40    Off-block-3  00  00  00  00  00  00  00  00 
411: JZ   08  [01|1001|1000|000] 000CC0    Off-block-1  04  40  02  00  00  00  00  00 
412: JZ   08  [10|1001|1000|000] 0014C0    Off-block-2  04  22  00  00  00  00  00  00 
413: JZ   08  [11|1001|1000|000] 001CC0    Off-block-3  00  00  00  00  00  00  00  00 
414: JZ   08  [01|1010|1000|000] 000D40   Code-block-1  04  40  00  02  00  00  00  00 
415: JZ   08  [10|1010|1000|000] 001540   Code-block-2  04  22  48  00  00  00  00  00 
416: JZ   08  [11|1010|1000|000] 001D40   Code-block-3  00  00  00  00  00  00  00  00 
417: JZ   08  [01|1011|1000|000] 000DC0   Code-block-1  04  40  00  02  00  00  00  00 
418: JZ   08  [10|1011|1000|000] 0015C0   Code-block-2  04  22  48  00  00  00  00  00 
419: JZ   08  [11|1011|1000|000] 001DC0   Code-block-3  00  00  00  00  00  00  00  00 
420: JZ   08  [01|1100|1000|000] 000E40    Off-block-1  04  40  02  00  00  00  00  00 
421: JZ   08  [10|1100|1000|000] 001640    Off-block-2  04  22  00  00  00  00  00  00 
422: JZ   08  [11|1100|1000|000] 001E40    Off-block-3  00  00  00  00  00  00  00  00 
423: JZ   08  [01|1101|1000|000] 000EC0    Off-block-1  04  40  02  00  00  00  00  00 
424: JZ   08  [10|1101|1000|000] 0016C0    Off-block-2  04  22  00  00  00  00  00  00 
425: JZ   08  [11|1101|1000|000] 001EC0    Off-block-3  00  00  00  00  00  00  00  00 
426: JZ   08  [01|1110|1000|000] 000F40   Code-block-1  04  40  00  02  00  00  00  00 
427: JZ   08  [10|1110|1000|000] 001740   Code-block-2  04  22  48  00  00  00  00  00 
428: JZ   08  [11|1110|1000|000] 001F40   Code-block-3  00  00  00  00  00  00  00  00 
429: JZ   08  [01|1111|1000|000] 000FC0   Code-block-1  04  40  00  02  00  00  00  00 
430: JZ   08  [10|1111|1000|000] 0017C0   Code-block-2  04  22  48  00  00  00  00  00 
431: JZ   08  [11|1111|1000|000] 001FC0   Code-block-3  00  00  00  00  00  00  00  00 
432: JNZ  09  [01|0000|1001|000] 000848   Code-block-1  04  40  00  02  00  00  00  00 
433: JNZ  09  [10|0000|1001|000] 001048   Code-block-2  04  22  48  00  00  00  00  00 
434: JNZ  09  [11|0000|1001|000] 001848   Code-block-3  00  00  00  00  00  00  00  00 
435: JNZ  09  [01|0001|1001|000] 0008C8   Code-block-1  04  40  00  02  00  00  00  00 
436: JNZ  09  [10|0001|1001|000] 0010C8   Code-block-2  04  22  48  00  00  00  00  00 
437: JNZ  09  [11|0001|1001|000] 0018C8   Code-block-3  00  00  00  00  00  00  00  00 
438: JNZ  09  [01|0010|1001|000] 000948    Off-block-1  04  40  02  00  00  00  00  00 
439: JNZ  09  [10|0010|1001|000] 001148    Off-block-2  04  22  00  00  00  00  00  00 
440: JNZ  09  [11|0010|1001|000] 001948    Off-block-3  00  00  00  00  00  00  00  00 
441: JNZ  09  [01|0011|1001|000] 0009C8    Off-block-1  04  40  02  00  00  00  00  00 
442: JNZ  09  [10|0011|1001|000] 0011C8    Off-block-2  04  22  00  00  00  00  00  00 
443: JNZ  09  [11|0011|1001|000] 0019C8    Off-block-3  00  00  00  00  00  00  00  00 
444: JNZ  09  [01|0100|1001|000] 000A48   Code-block-1  04  40  00  02  00  00  00  00 
445: JNZ  09  [10|0100|1001|000] 001248   Code-block-2  04  22  48  00  00  00  00  00 
446: JNZ  09  [11|0100|1001|000] 001A48   Code-block-3  00  00  00  00  00  00  00  00 
447: JNZ  09  [01|0101|1001|000] 000AC8   Code-block-1  04  40  00  02  00  00  00  00 
448: JNZ  09  [10|0101|1001|000] 0012C8   Code-block-2  04  22  48  00  00  00  00  00 
449: JNZ  09  [11|0101|1001|000] 001AC8   Code-block-3  00  00  00  00  00  00  00  00 
450: JNZ  09  [01|0110|1001|000] 000B48    Off-block-1  04  40  02  00  00  00  00  00 
451: JNZ  09  [10|0110|1001|000] 001348    Off-block-2  04  22  00  00  00  00  00  00 
452: JNZ  09  [11|0110|1001|000] 001B48    Off-block-3  00  00  00  00  00  00  00  00 
453: JNZ  09  [01|0111|1001|000] 000BC8    Off-block-1  04  40  02  00  00  00  00  00 
454: JNZ  09  [10|0111|1001|000] 0013C8    Off-block-2  04  22  00  00  00  00  00  00 
455: JNZ  09  [11|0111|1001|000] 001BC8    Off-block-3  00  00  00  00  00  00  00  00 
456: JNZ  09  [01|1000|1001|000] 000C48   Code-block-1  04  40  00  02  00  00  00  00 
457: JNZ  09  [10|1000|1001|000] 001448   Code-block-2  04  22  48  00  00  00  00  00 
458: JNZ  09  [11|1000|1001|000] 001C48   Code-block-3  00  00  00  00  00  00  00  00 
459: JNZ  09  [01|1001|1001|000] 000CC8   Code-block-1  04  40  00  02  00  00  00  00 
460: JNZ  09  [10|1001|1001|000] 0014C8   Code-block-2  04  22  48  00  00  00  00  00 
461: JNZ  09  [11|1001|1001|000] 001CC8   Code-block-3  00  00  00  00  00  00  00  00 
462: JNZ  09  [01|1010|1001|000] 000D48    Off-block-1  04  40  02  00  00  00  00  00 
463: JNZ  09  [10|1010|1001|000] 001548    Off-block-2  04  22  00  00  00  00  00  00 
464: JNZ  09  [11|1010|1001|000] 001D48    Off-block-3  00  00  00  00  00  00  00  00 
465: JNZ  09  [01|1011|1001|000] 000DC8    Off-block-1  04  40  02  00  00  00  00  00 
466: JNZ  09  [10|1011|1001|000] 0015C8    Off-block-2  04  22  00  00  00  00  00  00 
467: JNZ  09  [11|1011|1001|000] 001DC8    Off-block-3  00  00  00  00  00  00  00  00 
468: JNZ  09  [01|1100|1001|000] 000E48   Code-block-1  04  40  00  02  00  00  00  00 
469: JNZ  09  [10|1100|1001|000] 001648   Code-block-2  04  22  48  00  00  00  00  00 
470: JNZ  09  [11|1100|1001|000] 001E48   Code-block-3  00  00  00  00  00  00  00  00 
471: JNZ  09  [01|1101|1001|000] 000EC8   Code-block-1  04  40  00  02  00  00  00  00 
472: JNZ  09  [10|1101|1001|000] 0016C8   Code-block-2  04  22  48  00  00  00  00  00 
473: JNZ  09  [11|1101|1001|000] 001EC8   Code-block-3  00  00  00  00  00  00  00  00 
474: JNZ  09  [01|1110|1001|000] 000F48    Off-block-1  04  40  02  00  00  00  00  00 
475: JNZ  09  [10|1110|1001|000] 001748    Off-block-2  04  22  00  00  00  00  00  00 
476: JNZ  09  [11|1110|1001|000] 001F48    Off-block-3  00  00  00  00  00  00  00  00 
477: JNZ  09  [01|1111|1001|000] 000FC8    Off-block-1  04  40  02  00  00  00  00  00 
478: JNZ  09  [10|1111|1001|000] 0017C8    Off-block-2  04  22  00  00  00  00  00  00 
479: JNZ  09  [11|1111|1001|000] 001FC8    Off-block-3  00  00  00  00  00  00  00  00 
480: MBA  0A  [01|0000|1010|000] 000850   Code-block-1  04  40  00  02  00  00  00  00 
481: MBA  0A  [10|0000|1010|000] 001050   Code-block-2  04  22  00  00  00  00  00  00 
482: MBA  0A  [11|0000|1010|000] 001850   Code-block-3  00  00  0C  00  00  00  00  00 
483: MBA  0A  [01|0001|1010|000] 0008D0   Code-block-1  04  40  00  02  00  00  00  00 
484: MBA  0A  [10|0001|1010|000] 0010D0   Code-block-2  04  22  00  00  00  00  00  00 
485: MBA  0A  [11|0001|1010|000] 0018D0   Code-block-3  00  00  0C  00  00  00  00  00 
486: MBA  0A  [01|0010|1010|000] 000950   Code-block-1  04  40  00  02  00  00  00  00 
487: MBA  0A  [10|0010|1010|000] 001150   Code-block-2  04  22  00  00  00  00  00  00 
488: MBA  0A  [11|0010|1010|000] 001950   Code-block-3  00  00  0C  00  00  00  00  00 
489: MBA  0A  [01|0011|1010|000] 0009D0   Code-block-1  04  40  00  02  00  00  00  00 
490: MBA  0A  [10|0011|1010|000] 0011D0   Code-block-2  04  22  00  00  00  00  00  00 
491: MBA  0A  [11|0011|1010|000] 0019D0   Code-block-3  00  00  0C  00  00  00  00  00 
492: MBA  0A  [01|0100|1010|000] 000A50   Code-block-1  04  40  00  02  00  00  00  00 
493: MBA  0A  [10|0100|1010|000] 001250   Code-block-2  04  22  00  00  00  00  00  00 
494: MBA  0A  [11|0100|1010|000] 001A50   Code-block-3  00  00  0C  00  00  00  00  00 
495: MBA  0A  [01|0101|1010|000] 000AD0   Code-block-1  04  40  00  02  00  00  00  00 
496: MBA  0A  [10|0101|1010|000] 0012D0   Code-block-2  04  22  00  00  00  00  00  00 
497: MBA  0A  [11|0101|1010|000] 001AD0   Code-block-3  00  00  0C  00  00  00  00  00 
498: MBA  0A  [01|0110|1010|000] 000B50   Code-block-1  04  40  00  02  00  00  00  00 
499: MBA  0A  [10|0110|1010|000] 001350   Code-block-2  04  22  00  00  00  00  00  00 
500: MBA  0A  [11|0110|1010|000] 001B50   Code-block-3  00  00  0C  00  00  00  00  00 
501: MBA  0A  [01|0111|1010|000] 000BD0   Code-block-1  04  40  00  02  00  00  00  00 
502: MBA  0A  [10|0111|1010|000] 0013D0   Code-block-2  04  22  00  00  00  00  00  00 
503: MBA  0A  [11|0111|1010|000] 001BD0   Code-block-3  00  00  0C  00  00  00  00  00 
504: MBA  0A  [01|1000|1010|000] 000C50   Code-block-1  04  40  00  02  00  00  00  00 
505: MBA  0A  [10|1000|1010|000] 001450   Code-block-2  04  22  00  00  00  00  00  00 
506: MBA  0A  [11|1000|1010|000] 001C50   Code-block-3  00  00  0C  00  00  00  00  00 
507: MBA  0A  [01|1001|1010|000] 000CD0   Code-block-1  04  40  00  02  00  00  00  00 
508: MBA  0A  [10|1001|1010|000] 0014D0   Code-block-2  04  22  00  00  00  00  00  00 
509: MBA  0A  [11|1001|1010|000] 001CD0   Code-block-3  00  00  0C  00  00  00  00  00 
510: MBA  0A  [01|1010|1010|000] 000D50   Code-block-1  04  40  00  02  00  00  00  00 
511: MBA  0A  [10|1010|1010|000] 001550   Code-block-2  04  22  00  00  00  00  00  00 
512: MBA  0A  [11|1010|1010|000] 001D50   Code-block-3  00  00  0C  00  00  00  00  00 
513: MBA  0A  [01|1011|1010|000] 000DD0   Code-block-1  04  40  00  02  00  00  00  00 
514: MBA  0A  [10|1011|1010|000] 0015D0   Code-block-2  04  22  00  00  00  00  00  00 
515: MBA  0A  [11|1011|1010|000] 001DD0   Code-block-3  00  00  0C  00  00  00  00  00 
516: MBA  0A  [01|1100|1010|000] 000E50   Code-block-1  04  40  00  02  00  00  00  00 
517: MBA  0A  [10|1100|1010|000] 001650   Code-block-2  04  22  00  00  00  00  00  00 
518: MBA  0A  [11|1100|1010|000] 001E50   Code-block-3  00  00  0C  00  00  00  00  00 
519: MBA  0A  [01|1101|1010|000] 000ED0   Code-block-1  04  40  00  02  00  00  00  00 
520: MBA  0A  [10|1101|1010|000] 0016D0   Code-block-2  04  22  00  00  00  00  00  00 
521: MBA  0A  [11|1101|1010|000] 001ED0   Code-block-3  00  00  0C  00  00  00  00  00 
522: MBA  0A  [01|1110|1010|000] 000F50   Code-block-1  04  40  00  02  00  00  00  00 
523: MBA  0A  [10|1110|1010|000] 001750   Code-block-2  04  22  00  00  00  00  00  00 
524: MBA  0A  [11|1110|1010|000] 001F50   Code-block-3  00  00  0C  00  00  00  00  00 
525: MBA  0A  [01|1111|1010|000] 000FD0   Code-block-1  04  40  00  02  00  00  00  00 
526: MBA  0A  [10|1111|1010|000] 0017D0   Code-block-2  04  22  00  00  00  00  00  00 
527: MBA  0A  [11|1111|1010|000] 001FD0   Code-block-3  00  00  0C  00  00  00  00  00 
528: INC  0B  [01|0000|1011|000] 000858   Code-block-1  04  40  00  00  02  00  00  00 
529: INC  0B  [10|0000|1011|000] 001058   Code-block-2  04  22  40  10  00  00  00  00 
530: INC  0B  [11|0000|1011|000] 001858   Code-block-3  00  00  02  48  00  00  00  00 
531: INC  0B  [01|0001|1011|000] 0008D8   Code-block-1  04  40  00  00  02  00  00  00 
532: INC  0B  [10|0001|1011|000] 0010D8   Code-block-2  04  22  40  10  00  00  00  00 
533: INC  0B  [11|0001|1011|000] 0018D8   Code-block-3  00  00  02  48  00  00  00  00 
534: INC  0B  [01|0010|1011|000] 000958   Code-block-1  04  40  00  00  02  00  00  00 
535: INC  0B  [10|0010|1011|000] 001158   Code-block-2  04  22  40  10  00  00  00  00 
536: INC  0B  [11|0010|1011|000] 001958   Code-block-3  00  00  02  48  00  00  00  00 
537: INC  0B  [01|0011|1011|000] 0009D8   Code-block-1  04  40  00  00  02  00  00  00 
538: INC  0B  [10|0011|1011|000] 0011D8   Code-block-2  04  22  40  10  00  00  00  00 
539: INC  0B  [11|0011|1011|000] 0019D8   Code-block-3  00  00  02  48  00  00  00  00 
540: INC  0B  [01|0100|1011|000] 000A58   Code-block-1  04  40  00  00  02  00  00  00 
541: INC  0B  [10|0100|1011|000] 001258   Code-block-2  04  22  40  10  00  00  00  00 
542: INC  0B  [11|0100|1011|000] 001A58   Code-block-3  00  00  02  48  00  00  00  00 
543: INC  0B  [01|0101|1011|000] 000AD8   Code-block-1  04  40  00  00  02  00  00  00 
544: INC  0B  [10|0101|1011|000] 0012D8   Code-block-2  04  22  40  10  00  00  00  00 
545: INC  0B  [11|0101|1011|000] 001AD8   Code-block-3  00  00  02  48  00  00  00  00 
546: INC  0B  [01|0110|1011|000] 000B58   Code-block-1  04  40  00  00  02  00  00  00 
547: INC  0B  [10|0110|1011|000] 001358   Code-block-2  04  22  40  10  00  00  00  00 
548: INC  0B  [11|0110|1011|000] 001B58   Code-block-3  00  00  02  48  00  00  00  00 
549: INC  0B  [01|0111|1011|000] 000BD8   Code-block-1  04  40  00  00  02  00  00  00 
550: INC  0B  [10|0111|1011|000] 0013D8   Code-block-2  04  22  40  10  00  00  00  00 
551: INC  0B  [11|0111|1011|000] 001BD8   Code-block-3  00  00  02  48  00  00  00  00 
552: INC  0B  [01|1000|1011|000] 000C58   Code-block-1  04  40  00  00  02  00  00  00 
553: INC  0B  [10|1000|1011|000] 001458   Code-block-2  04  22  40  10  00  00  00  00 
554: INC  0B  [11|1000|1011|000] 001C58   Code-block-3  00  00  02  48  00  00  00  00 
555: INC  0B  [01|1001|1011|000] 000CD8   Code-block-1  04  40  00  00  02  00  00  00 
556: INC  0B  [10|1001|1011|000] 0014D8   Code-block-2  04  22  40  10  00  00  00  00 
557: INC  0B  [11|1001|1011|000] 001CD8   Code-block-3  00  00  02  48  00  00  00  00 
558: INC  0B  [01|1010|1011|000] 000D58   Code-block-1  04  40  00  00  02  00  00  00 
559: INC  0B  [10|1010|1011|000] 001558   Code-block-2  04  22  40  10  00  00  00  00 
560: INC  0B  [11|1010|1011|000] 001D58   Code-block-3  00  00  02  48  00  00  00  00 
561: INC  0B  [01|1011|1011|000] 000DD8   Code-block-1  04  40  00  00  02  00  00  00 
562: INC  0B  [10|1011|1011|000] 0015D8   Code-block-2  04  22  40  10  00  00  00  00 
563: INC  0B  [11|1011|1011|000] 001DD8   Code-block-3  00  00  02  48  00  00  00  00 
564: INC  0B  [01|1100|1011|000] 000E58   Code-block-1  04  40  00  00  02  00  00  00 
565: INC  0B  [10|1100|1011|000] 001658   Code-block-2  04  22  40  10  00  00  00  00 
566: INC  0B  [11|1100|1011|000] 001E58   Code-block-3  00  00  02  48  00  00  00  00 
567: INC  0B  [01|1101|1011|000] 000ED8   Code-block-1  04  40  00  00  02  00  00  00 
568: INC  0B  [10|1101|1011|000] 0016D8   Code-block-2  04  22  40  10  00  00  00  00 
569: INC  0B  [11|1101|1011|000] 001ED8   Code-block-3  00  00  02  48  00  00  00  00 
570: INC  0B  [01|1110|1011|000] 000F58   Code-block-1  04  40  00  00  02  00  00  00 
